"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","467.764367756247","467.366407496836","457.384012685469","458.531928490739","454.301507865957","454.469098081151","455.303259444578","461.012410724776","453.950478619508","451.722441875941","440.873325875244","434.672524092352","435.098843638525","422.458043919947","419.957782742187","416.295406221548","411.491597326389","407.757180529993","407.895213624003","401.954409695452","398.616237086452","395.107453156277","395.136305868659","406.800425651688","413.209138327902","411.906930663471","410.17349631855","414.837075861585","421.007401224666","408.891911186786","415.877704259404","417.015111440438","424.493521353666","426.095078842866","418.528020362794","421.032990014177","426.958922276654","427.320123259159","439.963538597527","432.002086401165","418.910045577178","418.804610553918","417.789798595636","413.72460440963","409.725148807685","403.550420624428","394.542566814493","388.375188721693","382.091260978487","373.694679766086","365.490580330646","356.899009143659","349.722641509703","343.997562066102","338.509103276483","333.594205635556","326.665723571193","321.58615904314","317.199574788723","312.392785286967","322.004729469686","338.382966223501","329.415928640513","",
"Trinidad and Tobago","TTO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","293.107","295.637","290.668","289.856","290.889","288.199","286.692","283.485","280.878","283.061","278.433","277.101","279.651","275.236","246.808","256.807","274.173","261.674","241.248","245.38","244.4","241.88","251.75","240.506","248.028","249.719","235.612","242.782","232.191","237.931","233.07","229.296","235.144","229.279","240.087","224.957","234.76","229.242","231.34","239.295","234.42","230.577","225.532","236.211","221.191","220.973","216.5","213.869","221.975","204.012","208.72","199.207","193.267","192.561","191.268","190.831","193.667","195.483","204.26","196.468","191.959","206.713","190.175","",
"Tunisia","TUN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","417.21","435.291","394.676","382.875","371.507","359.793","348.401","337.704","325.823","316.835","300.225","292.858","278.297","268.501","255.899","242.545","233.358","222.076","214.121","211.403","205.14","196.492","190.637","182.486","175.553","169.11","161.823","154.885","144.439","150.147","149.817","149.225","149.119","146.478","143.696","143.157","141.201","139.221","141.088","137.934","137.348","136.824","136.263","135.547","134.77","134.12","133.532","133.116","132.214","131.749","131.062","131.615","129.772","129.013","129.155","128.758","129.155","127.499","126.776","125.936","132.71","149.819","143.233","",
"Turkiye","TUR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","303.486","296.546","288.856","283.325","284.137","282.917","282.421","278.489","278.673","275.453","271.922","269.373","264.011","264","261.313","259.6","257.881","252.842","249.56","246.556","241.595","239.358","234.81","232.291","230.132","226.873","223.039","219.357","216.021","213.322","209.484","205.786","206.129","203.546","201.604","201.456","194.157","189.317","182.742","186.158","173.652","170.674","167.93","165.838","162.806","161.01","157.944","154.785","152.619","148.468","144.366","146.755","137.27","129.115","124.841","124.737","126.475","118.718","113.626","110.797","130.644","126.784","105.386","",
"Tuvalu","TUV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","482.39","473.448","464.997","456.771","448.465","440.54","432.676","428.779","421.606","414.951","408.843","402.631","407.31","391.846","387.15","382.595","378.532","375.468","372.533","370.097","368.75","368","367.799","368.11","369.107","369.301","371.697","375.55","375.695","370.794","364.824","356.132","367.872","331.459","323.738","319.428","317.626","315.548","317.009","319.543","321.703","324.656","328.394","331.525","334.67","337.954","341.981","348.482","355.095","360.079","363.737","368.039","371.753","374.624","377.276","379.458","381.188","382.652","383.336","384.691","384.654","382.942","374.681","",
"Tanzania","TZA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","469.107","468.808","466.106","466.819","463.142","464.22","461.817","461.085","453.198","444.96","441.004","433.433","425.958","418.682","418.464","414.092","407.436","399.175","393.554","385.204","383.19","380.594","378.021","378.285","380.196","380.67","380.169","383.214","382.623","393.689","401.064","413.402","425.604","430.594","439.019","439.353","443.643","445.877","445.723","438.642","433.947","429.795","427.391","413.059","406.905","400.133","398.989","396.026","389.278","375.987","361.914","349.568","333.244","318.49","302.08","285.557","270.231","257.16","247.018","240.126","247.468","252.891","245.878","",
"Uganda","UGA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","450.819","434.921","422.431","415.476","410.115","409.948","413.616","403.382","402.805","400.299","401.016","474.114","472.305","456.667","472.486","460.151","462.784","465.737","486.271","486.859","546.552","545.218","577.041","578.946","583.852","553.971","561.272","505.909","506.938","517.336","518.796","530.246","534.562","541.674","548.452","545.718","549.634","543.118","546.961","539.299","531.873","523.235","514.479","498.951","476.879","453.285","436.252","426.117","424.685","423.453","419.24","405.145","396.93","384.237","368.953","360.018","359.046","345.963","338.271","334.728","337.48","345.11","325.655","",
"Ukraine","UKR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","225.955","227.2","230.953","227.834","221.764","227.895","230.427","236.572","239.874","250.657","255.725","253.647","256.08","256.048","259.54","263.163","264.15","272.947","277.186","285.216","291.776","291.492","291","293.65","302.317","298.429","272.01","279.618","282.053","287.81","299.371","316.626","330.076","345.058","359.175","378.317","373.737","363.21","346.816","355.392","364.962","360.336","362.892","363.378","363.588","371.301","357.638","357.811","351.018","320.03","306.061","287.688","280.559","273.44","267.209","247.382","230.95","223.905","228.472","224.302","260.366","281.817","343.714","",
"Upper middle income","UMC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","495.851392610749","446.687722100186","385.947534890305","376.96929221664","368.335352567369","376.974727114737","356.521032098054","344.947769574692","337.457351702198","330.242951386243","322.644902169969","311.238598944697","303.233236437611","294.28128823763","289.30918382737","283.589451234819","276.858121255397","271.152005877584","266.633474099646","260.884662435553","257.916180790219","255.66032182309","250.365206215245","244.965287290229","238.360824514027","233.291227742163","227.820392071853","224.100023337531","221.673878136802","216.409043018902","215.138412276529","210.920883211688","207.27464683958","204.548427457714","200.959325818885","198.439172395677","195.781813933669","192.346186642347","189.399365583996","187.373453407278","185.417551116374","182.868011546343","180.553724508929","179.969213089017","179.251614237538","175.586631728708","173.348586517046","171.721934042309","170.401380081098","166.130635296277","163.695502490814","160.904587055773","157.978906562346","155.302748584099","152.01130370639","150.055702837742","149.252977910845","148.465774706754","143.565648926478","141.088590463772","154.491949992462","160.226546945022","150.608752279007","",
"Uruguay","URY","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","228.671","227.311","226.349","225.598","224.867","223.977","222.925","221.91","220.845","220.075","219.649","219.546","223.324","219.7","219.616","219.199","218.363","217.087","215.33","213.029","210.118","206.752","203.292","200.082","197.433","195.621","194.643","194.238","194.137","194.064","193.747","193.093","192.203","191.179","190.115","189.088","188.032","186.729","184.945","182.445","179.027","174.816","170.307","165.956","162.217","159.501","157.811","156.934","156.48","156.186","155.692","154.83","153.588","151.98","150.023","147.774","145.642","144.34","144.882","148.377","137.903","172.016","140.742","",
"United States","USA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","233.293","226.703","229.823","233.559","232.277","233.011","236.639","234.856","240.987","239.492","236.992","232.152","232.026","228.488","219.819","212.742","206.648","202.603","199","195.119","194.955","190.25","183.148","179.711","177.94","178.088","177.915","176.195","176.244","174.804","172.059","170.606","168.459","170.257","169.025","166.964","158.008","149.441","145.506","144.774","143.926","144.307","144.378","143.909","140.559","141.969","141.119","138.605","136.811","134.966","131.884","132.138","131.345","131.259","131.878","134.303","138.505","139.215","137.524","136.83","162.991","180.758","","",
"Uzbekistan","UZB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","296.518","293.836","294.867","292.235","289.324","282.456","283.374","282.554","278.871","275.976","274.714","271.769","270.281","269.695","268.812","267.146","267.258","274.352","272.496","273.841","266.642","264.594","261.945","261.009","261.563","260.503","257.385","258.274","259.35","258.67","257.217","261.758","261.367","266.156","269.566","273.026","272.749","273.766","269.821","265.461","262.071","259.251","253.417","250.346","250.016","246.69","240.662","236.854","229.406","229.156","222.358","216.71","214.592","217.965","216.009","212.748","208.045","205.283","202.509","198.13","211.749","204.122","194.411","",
"St. Vincent and the Grenadines","VCT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","313.934","301.153","285.806","276.041","263.423","250.226","240.062","231.833","226.3","221.402","218.23","216.185","217.132","216.668","208.661","204.214","202.982","201.406","203.322","199.896","195.31","195.114","197.198","190.57","189.795","186.882","189.293","185.549","191.814","190.399","198.204","193.142","193.338","192.199","199.395","197.025","210.421","214.179","216.336","220.755","221.431","215.792","215.203","209.44","197.321","192.86","187.723","178.362","177.617","175.37","180.775","182.05","190.371","191.859","185.953","184.809","184.511","181.576","181.41","196.821","200.814","245.183","256.369","",
"Venezuela, RB","VEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","342.564","327.111","331.183","318.617","312.633","304.502","297.835","286.756","279.723","274.783","260.689","251.612","246.71","239.888","231.749","224.852","217.118","216.074","212.79","208.331","207.548","198.665","195.988","189.887","185.455","183.751","178.182","179.257","178.548","180.506","176.242","175.967","177.481","178.895","182.412","178.612","180","175.404","181.31","189.063","195.266","221.031","198.731","214.833","207.583","207.959","214.131","213.088","227.367","225.418","219.875","218.844","219.393","213.76","219.511","216.575","236.354","233.103","234.512","230.673","241.044","248.498","242.597","",
"British Virgin Islands","VGB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","220.897","225.002","217.559","209.247","210.638","211.578","214.451","226.704","236.355","242.006","240.078","233.512","230.994","221.495","218.315","209.778","208.287","205.432","205.561","205.759","201.332","184.983","165.568","151.088","140.773","127.285","126.284","125.181","123.05","118.643","113.837","113.978","112.158","105.547","106.956","103.878","107.574","112.473","114.041","123.229","124.751","125.023","123.741","119.976","116.772","117.055","111.672","115.459","108.862","114.189","109.523","109.896","110.226","111.073","111.53","111.941","112.337","117.132","112.802","113.112","113.069","129.482","109.081","",
"Virgin Islands (U.S.)","VIR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","315.871","312.633","314.57","319.581","307.406","307.13","307.415","307.634","296.775","296.989","298.67","299.325","288.769","277.788","274.122","270.764","266.845","262.863","259.776","256.852","254.299","252.31","241.482","237.626","235.358","232.521","229.692","227.082","216.631","213.016","210.423","208.941","206.267","203.914","201.96","200.85","198.143","208.386","204.39","206.664","201.22","196.578","190.571","187.27","187.155","183.141","193.336","203.356","201.469","201.372","198.101","192.962","194.944","195.721","196.57","187.008","186.824","190.865","190.63","191.042","191.273","195.151","190.398","",
